x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.0625542402267456,-0.0231431722640991,-0.0367605676538858,0.1168160438537597,-0.0745497345924377,-0.0604916466064366,0.1354483962059021,-0.1399144530296325,-0.0812682872302446,0.1117727756500244,-0.1964772343635559,-0.0951529135591897,0.0946318507194519,-0.2280715703964233,-0.0254845125265035,0.1397873163223266,-0.2401607930660247,-0.0654109110720071,0.1249054074287414,-0.1662927269935608,-0.0829312717206391,0.1010246872901916,-0.1472222208976745,-0.0900082355029496,0.0485559701919555,-0.2424079775810241,-0.0253715617246541,0.0926184058189392,-0.2472527027130127,-0.0669371476061257,0.0831034183502197,-0.1514374613761901,-0.0740058412439736,0.0639886856079101,-0.1480698585510254,-0.0697386404163751,0.0040519833564758,-0.2331325411796569,-0.0313703668899449,0.0466145277023315,-0.2250892221927642,-0.0751814311034593,0.0449836254119873,-0.1379052996635437,-0.0650056888945016,0.0251744985580444,-0.1363642215728759,-0.0481817787177476,-0.0390654802322387,-0.2086353302001953,-0.0397994359619531,0.0050095319747924,-0.2005781531333923,-0.0665531968362245,0.0110250115394592,-0.1401764750480651,-0.055250703323594,-0.0065014362335205,-0.1334158778190612,-0.0398070467300328,rock
0.0,0.0,0.0,0.0627073645591735,-0.0243015885353088,-0.0364367057530614,0.1166142225265502,-0.075741708278656,-0.0606820424048635,0.1367415785789489,-0.1398885250091552,-0.0821396102158757,0.1121301651000976,-0.1954882740974426,-0.0969013859479162,0.0940510630607605,-0.2298558354377746,-0.0256146722434493,0.140054702758789,-0.2411356270313263,-0.0660888244359227,0.1260243654251098,-0.1687268018722534,-0.0837143351285192,0.1015949845314025,-0.1474257111549377,-0.0903914858548375,0.0478956699371337,-0.2437993288040161,-0.0256816082595321,0.0931020379066467,-0.248967558145523,-0.0673940171448919,0.0841341018676757,-0.1527106761932373,-0.0743528221695157,0.0645682215690612,-0.1481406688690185,-0.0697863166181775,0.0037614107131958,-0.2341612577438354,-0.0318295610098573,0.0470587611198425,-0.2262824177742004,-0.075429565176222,0.0463066101074218,-0.1395019292831421,-0.0650879357902738,0.0264110565185546,-0.1371746659278869,-0.0481136058418485,-0.0391197800636291,-0.2088799476623535,-0.0404004295317861,0.0050893425941467,-0.2010070085525512,-0.0669011761395665,0.0122579932212829,-0.1411423087120056,-0.055404330506775,-0.0046445727348327,-0.1337842345237732,-0.0397988435773584,rock
0.0,0.0,0.0,0.0624712705612182,-0.0252520442008972,-0.0368578508228267,0.1179782152175903,-0.0775237679481506,-0.0603211633593048,0.1368904709815979,-0.1419565081596374,-0.0808590948313678,0.1107116341590881,-0.1956374645233154,-0.0942299887269939,0.0973245501518249,-0.2309841513633728,-0.0234248172223772,0.1401670575141906,-0.2413544356822967,-0.0625267550081218,0.1235434412956237,-0.1670702695846557,-0.079632103416344,0.0992851853370666,-0.1494808793067932,-0.0867988764971698,0.0500697493553161,-0.2454285621643066,-0.0231786109239067,0.0923599004745483,-0.248573750257492,-0.0652560218900646,0.0833107233047485,-0.152890145778656,-0.0732534825533832,0.0656926035881042,-0.1513474583625793,-0.0695666148990596,0.0046841502189636,-0.2361941635608673,-0.0290287714183534,0.0449442863464355,-0.2278650403022766,-0.072489716085812,0.0449515581130981,-0.1419122815132141,-0.0626265704363788,0.0264700651168823,-0.1413948535919189,-0.0461833700269664,-0.0395103096961975,-0.2120373845100402,-0.0374733321100677,0.0023638010025024,-0.2030080556869506,-0.0638576894730533,0.0106678009033203,-0.1444076895713806,-0.0530685819417442,-0.0046041011810302,-0.1390221714973449,-0.0380734801024402,rock
0.0,0.0,0.0,0.0625191926956176,-0.0255904793739318,-0.0373714397623246,0.1174671053886413,-0.0775861740112304,-0.0620660836770241,0.1367608308792114,-0.1414058804512024,-0.0840132812931244,0.1122283935546875,-0.1964421272277832,-0.098980968721122,0.0967799425125122,-0.2347697913646698,-0.0247634201272433,0.1410510540008545,-0.2403686046600341,-0.0652972738220398,0.1244509816169738,-0.167795717716217,-0.0836997161581223,0.0999281406402587,-0.1512904167175293,-0.0918058584406082,0.0495895147323608,-0.2487128376960754,-0.0251019614710514,0.092917263507843,-0.2475537061691284,-0.0673127899839585,0.0826759338378906,-0.152273416519165,-0.0751085485293572,0.0649529099464416,-0.1525467038154602,-0.0716218630745118,0.0042781829833984,-0.238723337650299,-0.0317699964120095,0.0455862283706665,-0.2279904782772064,-0.0757803226782982,0.0443280935287475,-0.1423321962356567,-0.0656191240026657,0.0252508521080017,-0.1433063149452209,-0.0492569598331158,-0.0393222570419311,-0.2127586007118225,-0.041136914767236,0.0028938055038452,-0.2028962969779968,-0.0682711805178826,0.0093603134155273,-0.1444736719131469,-0.0573728176727001,-0.0075435638427734,-0.1403395533561706,-0.0424322131051724,rock
0.0,0.0,0.0,0.0639108419418335,-0.0255614519119262,-0.0378146213921866,0.1199830174446106,-0.0785847902297973,-0.0624249731633028,0.1375362277030944,-0.1432557106018066,-0.0838709217938742,0.1123310327529907,-0.1966161727905273,-0.0982791674765906,0.0950441360473632,-0.2358061075210571,-0.0257008620980343,0.1400872468948364,-0.2380639314651489,-0.0651308191451391,0.1240009665489196,-0.1670194864273071,-0.0829023016127905,0.0995782613754272,-0.1559435725212097,-0.0912443739804587,0.0482014417648315,-0.2497954964637756,-0.0257300739619097,0.0936185717582702,-0.2472885251045227,-0.0667252880963644,0.0826693177223205,-0.1531860828399658,-0.0738624078664145,0.0635968446731567,-0.1566386818885803,-0.0705017564329466,0.0034567713737487,-0.2394900321960449,-0.0319906254741511,0.0470826029777526,-0.2281246483325958,-0.0753067327174505,0.0448212027549743,-0.1426227688789367,-0.0649510366353354,0.02455335855484,-0.1457852721214294,-0.0489426707360109,-0.0391483306884765,-0.2131885290145874,-0.0409680572780928,0.0041326284408569,-0.2013086676597595,-0.0679088500770888,0.0096460580825805,-0.1430898904800415,-0.0573456702265104,-0.0082136988639831,-0.1405252814292907,-0.0430184682342371,rock
0.0,0.0,0.0,0.0638614892959594,-0.0249345898628234,-0.0365861946545464,0.1197995543479919,-0.076427936553955,-0.0609286906026227,0.1392662525177002,-0.1405130624771118,-0.0823672966860158,0.1116312742233276,-0.1932044029235839,-0.0969682292841298,0.0928900241851806,-0.2344914078712463,-0.0245311757378203,0.1379271745681762,-0.239369124174118,-0.0642899380825383,0.1224927306175232,-0.1660677194595337,-0.0822182180188519,0.0983555912971496,-0.1506606340408325,-0.0901103274725301,0.0466443300247192,-0.2478196024894714,-0.0249045038424355,0.0918758511543273,-0.2490808367729187,-0.0671279238365514,0.0827149152755737,-0.1530842781066894,-0.0748153881929738,0.0641182661056518,-0.150813341140747,-0.0710585893891675,0.002074122428894,-0.2370925843715667,-0.0313214579425675,0.0453414320945739,-0.2269141376018524,-0.0751087697051389,0.0443925261497497,-0.1403824090957641,-0.065009962191425,0.0245338082313537,-0.1396002769470214,-0.048470045795284,-0.040489375591278,-0.2107893228530883,-0.040291048010431,0.0027840733528137,-0.2000097632408142,-0.067091646959625,0.0100066065788269,-0.1414289474487304,-0.0564648838542325,-0.0069757103919982,-0.1367861032485962,-0.0417242901228291,rock
0.0,0.0,0.0,0.0632924437522888,-0.0268689393997192,-0.0373139558485888,0.1189531683921814,-0.0773332715034484,-0.0621888702861213,0.1388483643531799,-0.140548288822174,-0.0842100260905169,0.1112814545631408,-0.1928070783615112,-0.0992046250156306,0.0958912372589111,-0.2352262735366821,-0.0235233018300675,0.1387960314750671,-0.2377770841121673,-0.063557314699068,0.1215608716011047,-0.1661993861198425,-0.0817147893957042,0.0965485572814941,-0.1531041860580444,-0.0899306638292216,0.048669159412384,-0.2492206692695617,-0.0238276301077746,0.0917986631393432,-0.2477967739105224,-0.0670995740345858,0.0817673206329345,-0.1523977518081665,-0.0758919371417903,0.0632041096687316,-0.1537743210792541,-0.0727639598897837,0.0032307505607604,-0.2390246391296386,-0.0302726058415316,0.0441639423370361,-0.2280970811843872,-0.0746814040593051,0.0438091158866882,-0.1426482200622558,-0.0648014126471423,0.0245541334152221,-0.1439115405082702,-0.0483532017222785,-0.0408399105072021,-0.2133952975273132,-0.0394059857479476,0.0001405477523803,-0.2012214064598083,-0.0665059788278483,0.009268581867218,-0.1435786485671997,-0.0561003713063144,-0.0053377151489257,-0.1400192975997924,-0.0413846178106211,rock
0.0,0.0,0.0,0.0631914138793945,-0.023477554321289,-0.0378719085602767,0.1186280846595764,-0.0742686986923217,-0.0630601906924255,0.1386890411376953,-0.1389418244361877,-0.0850679689793594,0.1121197938919067,-0.1933486461639404,-0.1003833973555572,0.0943610668182373,-0.2334617376327514,-0.0276210216580636,0.1384928822517395,-0.2402002811431884,-0.0680580923109062,0.1242211461067199,-0.1659333705902099,-0.0861866289525039,0.101341426372528,-0.149581491947174,-0.0940488541274078,0.0475386381149292,-0.2470575273036956,-0.0275431873052127,0.0926371216773986,-0.2488414943218231,-0.0701971018462188,0.0829268097877502,-0.1519721746444702,-0.077682186081887,0.0637152791023254,-0.149986445903778,-0.0736337566523559,0.0022893548011779,-0.2365338504314422,-0.0334910416750915,0.0458768606185913,-0.2264862954616546,-0.0778756404070861,0.0445000529289245,-0.1390469074249267,-0.0673141667394645,0.0247706174850463,-0.1388834118843078,-0.0503140577821739,-0.0413901209831237,-0.2107624411582946,-0.042001258745671,0.0025643110275268,-0.1999863386154174,-0.0692132452278144,0.0099954605102539,-0.1401175856590271,-0.0579359942822463,-0.0063536167144775,-0.1348246335983276,-0.0425382630674846,rock
0.0,0.0,0.0,0.0611681342124938,-0.0253317952156066,-0.0360392281645545,0.1175413727760315,-0.0776392817497253,-0.0594783561164149,0.137235403060913,-0.1412891149520874,-0.0801665807002791,0.1096903085708618,-0.1940740942955017,-0.0940433690184363,0.093677818775177,-0.233688622713089,-0.022958851032854,0.1366509795188903,-0.2394600510597229,-0.0619025701516875,0.1206451058387756,-0.1670458912849426,-0.079773570024372,0.0967057347297668,-0.1521200537681579,-0.087940710210205,0.0473209023475647,-0.2482694387435913,-0.0235744012379655,0.089975357055664,-0.249277114868164,-0.0650842139357337,0.0813860893249511,-0.1545183062553405,-0.0734669143193968,0.0634469985961914,-0.1533599495887756,-0.0705295974248656,0.0021981000900268,-0.2385370433330536,-0.0301666116201886,0.0426352024078369,-0.2289623618125915,-0.0734503889316329,0.0432470440864563,-0.1432481408119201,-0.0636332133644828,0.0252081155776977,-0.1427594423294067,-0.047550490670801,-0.0420520901679992,-0.2128331661224365,-0.0393029587203273,-0.0015290975570678,-0.2032713890075683,-0.0659274259442099,0.0085695385932922,-0.1450259685516357,-0.0553325997525462,-0.0048073530197143,-0.1395770907402038,-0.0407047593826064,rock
0.0,0.0,0.0,0.0650113224983215,-0.0259281396865844,-0.0385546959728912,0.1189406514167785,-0.0764999389648437,-0.0647007539660649,0.1391900777816772,-0.1399797797203064,-0.0878843530804829,0.1139962673187255,-0.1946200132369995,-0.1041876613886074,0.0951248407363891,-0.2351358234882354,-0.0258155181796269,0.1396883726119995,-0.2400080561637878,-0.0672669574410633,0.1251870393753051,-0.1675001382827758,-0.0860295831949429,0.1011096835136413,-0.1500707864761352,-0.093938069024773,0.0484538674354553,-0.2481461763381958,-0.0255685314328388,0.0933051109313964,-0.2486008405685424,-0.0687095537574009,0.0842431187629699,-0.1524565815925598,-0.0763070821554379,0.0654342174530029,-0.1512956619262695,-0.0720994487197117,0.0036705136299133,-0.2373577058315277,-0.0318223699719624,0.0468975901603698,-0.2264758348464965,-0.0767165362627224,0.0461578369140625,-0.140270709991455,-0.0664745658428387,0.0262185931205749,-0.1401564478874206,-0.0494690589399056,-0.0393891334533691,-0.2116782665252685,-0.0408183350951389,0.0043074488639831,-0.2004057765007019,-0.0683274060280041,0.0116531252861022,-0.1419064998626709,-0.0575026474685387,-0.0051562190055847,-0.1368986368179321,-0.0422915234954075,rock
0.0,0.0,0.0,0.0630309581756591,-0.0232400894165039,-0.0382186860004196,0.1178053617477417,-0.0749218463897705,-0.0634323299089203,0.1378193497657776,-0.138737678527832,-0.0853543222108612,0.1134268045425415,-0.1941253542900085,-0.1003866657772789,0.0956751704216003,-0.2344167530536651,-0.0275162473479042,0.1403986811637878,-0.2389174699783325,-0.0675701886573563,0.1253566145896911,-0.1662732362747192,-0.0855745837250481,0.1014638543128967,-0.1504781246185302,-0.0935260147014389,0.0487000942230224,-0.2482901811599731,-0.0271994244465361,0.0938068032264709,-0.2472953498363495,-0.0688541695633659,0.0842450261116027,-0.1518211960792541,-0.0760838106432686,0.0653735995292663,-0.1510555148124694,-0.0723911315360794,0.0036371946334838,-0.2376158833503723,-0.0330056153395901,0.0473285317420959,-0.2259050905704498,-0.0764954254189262,0.0461279153823852,-0.1397239565849304,-0.0661022305646668,0.0263008475303649,-0.1402975916862487,-0.0497734859743843,-0.0393769741058349,-0.2111032605171203,-0.0414951272466908,0.0044655799865722,-0.1994746327400207,-0.0684668660321961,0.0112430453300476,-0.1403313875198364,-0.0576075293281803,-0.005836009979248,-0.1357637643814087,-0.0428121142247448,rock
0.0,0.0,0.0,0.0641416311264038,-0.025305151939392,-0.0384866235114884,0.1197182536125183,-0.0770422220230102,-0.063699105129416,0.1383478045463562,-0.1401216387748718,-0.0856121343828988,0.1133670210838317,-0.1938375234603881,-0.100389846906836,0.0960968732833862,-0.2359050512313842,-0.0268895489432168,0.1418440341949463,-0.238533079624176,-0.0673418951489281,0.1257429122924804,-0.1666491031646728,-0.0851411980845284,0.1016128063201904,-0.1533082127571106,-0.0930061352707696,0.0486727356910705,-0.2491353452205658,-0.0267418542213988,0.0942490696907043,-0.247460663318634,-0.0699902934290719,0.0838596820831298,-0.1520085334777832,-0.0776917574264359,0.065514326095581,-0.1527996063232422,-0.0738046852208924,0.0032979846000671,-0.2385120093822479,-0.0328473200358701,0.0462662577629089,-0.2256101369857788,-0.077800960586245,0.0446393489837646,-0.1400757431983947,-0.0678755131818604,0.0249185562133789,-0.1425857543945312,-0.0513259743608784,-0.0397960543632507,-0.2123158574104309,-0.0416351829923939,0.0031681060791015,-0.2005687952041626,-0.0693138701178384,0.0096263885498046,-0.1422927379608154,-0.0588499618031335,-0.0077178478240966,-0.1395237445831298,-0.0441009228386235,rock
0.0,0.0,0.0,0.0640377402305603,-0.0265008807182312,-0.0376546079720583,0.1192591190338134,-0.0768483877182006,-0.0624055931772318,0.1388988494873047,-0.139743685722351,-0.0840663122440901,0.1131497025489807,-0.1927449703216552,-0.0986228244806852,0.0951828956604003,-0.2358810007572174,-0.0249940561558332,0.1378756761550903,-0.2408074140548706,-0.0644891070629682,0.1225846409797668,-0.1680073142051696,-0.0815484779383268,0.0983803868293762,-0.1511567234992981,-0.0886416616345968,0.0484125614166259,-0.249483048915863,-0.0247895246799316,0.0921674370765686,-0.2495593428611755,-0.0674534993673887,0.0836414098739624,-0.1533035039901733,-0.0753734143878546,0.0655597448348999,-0.1510037779808044,-0.0715182306672659,0.003318428993225,-0.2390287816524505,-0.0306866480465259,0.0453255176544189,-0.2281786203384399,-0.0748471798802938,0.0449488759040832,-0.1418192386627197,-0.0649242954756346,0.025574505329132,-0.1407269239425659,-0.0482940035368528,-0.040512204170227,-0.2127204537391662,-0.0392136456872549,0.0015640258789062,-0.2015326023101806,-0.0663655059839811,0.0097280144691467,-0.1432591080665588,-0.0559801603163805,-0.0060541629791259,-0.1385043859481811,-0.0411889994944658,rock
